rw_steps,rw_samples,rw_duration_s,charge_throughput_ah,discharge_throughput_ah,abs_current_mean,current_mean,current_std,current_min,current_max,current_range,voltage_mean,voltage_std,voltage_min,voltage_max,voltage_range,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_range,battery_id,target_capacity_ah,initial_capacity_ah,SoH,cycle_index,profile_group
640,122677,470450.3099999999,50.97672729722226,50.48858402222222,1.650800663531061,1.353816289932098,1.5919942999157148,-2.179,4.147,6.3260000000000005,3.7631214164024227,0.3445299228604349,3.18,4.2,1.02,-4094.098140000002,1.8189894035458565e-12,-4094.09814,-4094.09814,0.0,RW3,1.6395125000000002,1.9433902777777778,84.36352279557275,7,Group_1_4
650,123448,482689.57999999984,49.021545579166634,48.74802508472222,1.5783232211133433,1.2933486407232195,1.5470915830588978,-2.05,4.11,6.16,3.7675701833970585,0.34134993402723357,3.183,4.2,1.0170000000000003,-4094.098140000001,9.094947017729282e-13,-4094.09814,-4094.09814,0.0,RW3,1.5884373388888888,1.9433902777777778,81.73537539280224,8,Group_1_4
338,65373,259421.49999999997,24.971062916666657,25.026632241666668,1.519489682284735,1.243175118168051,1.4967779890523427,-2.006,4.006,6.0120000000000005,3.781361265354199,0.33992475074762807,3.194,4.2,1.0060000000000002,-4094.0981400000014,1.3642420526593924e-12,-4094.09814,-4094.09814,0.0,RW3,1.628927777777778,1.9433902777777778,83.81887037329525,9,Group_1_4
676,140174,662261.1299999999,47.43521150138889,46.85054647916667,1.3441906273631343,1.102966491646097,1.4758444953992342,-2.008,4.121,6.1290000000000004,3.7799256210138825,0.32852341675586394,3.165,4.2,1.0350000000000001,-4094.098140000001,9.094947017729282e-13,-4094.09814,-4094.09814,0.0,RW3,1.5557900333333334,1.9433902777777778,80.0554603531486,10,Group_1_4
644,133886,651164.8199999998,42.87234696944445,42.04931764444445,1.2715057287543134,1.044771835740854,1.4359731754592213,-2.009,4.007,6.016,3.7950950659516307,0.32679975500897623,3.112,4.2,1.088,-4094.0981400000014,1.3642420526593924e-12,-4094.09814,-4094.09814,0.0,RW3,1.5211875000000004,1.9433902777777778,78.27493619755283,11,Group_1_4
600,126997,635618.4999999998,39.71062996111113,39.611014720833325,1.2434244430970811,1.0182075639582038,1.4532559510144758,-2.007,4.114,6.121,3.809482987787114,0.3323401573574988,3.166,4.2,1.0340000000000003,-4094.0981400000014,1.3642420526593924e-12,-4094.09814,-4094.09814,0.0,RW3,1.4856208333333334,1.9433902777777778,76.44480114576402,12,Group_1_4
602,127975,652571.7699999998,37.37333621666666,37.214050747222224,1.161399960929869,0.9514022113694082,1.3697012647347357,-2.009,4.006,6.015000000000001,3.8166620511818725,0.32496099311864274,3.169,4.203,1.0340000000000003,-4094.0981400000014,1.3642420526593924e-12,-4094.09814,-4094.09814,0.0,RW3,1.4424680555555558,1.9433902777777778,74.22431160893656,13,Group_1_4
546,118395,633439.8899999999,32.20254888055557,31.850503769444444,1.0813982685079606,0.8870539296422991,1.320343511505627,-2.007,4.112,6.119,3.8339476667088985,0.33011350206094336,3.188,4.202,1.0139999999999998,-4094.098140000001,9.094947017729282e-13,-4094.09814,-4094.09814,0.0,RW3,1.3736375000000003,1.9433902777777778,70.68253431681892,14,Group_1_4
536,117024,636188.4199999999,29.937692009722213,29.819430536111117,1.017891124897457,0.8337739523516543,1.2580237564198,-2.009,4.006,6.015000000000001,3.8456616762373534,0.3289125383459351,3.2,4.202,1.0019999999999998,-4094.0981400000014,1.3642420526593924e-12,-4094.09814,-4094.09814,0.0,RW3,1.3277625,1.9433902777777778,68.32196883882048,15,Group_1_4
392,90679,564210.7899999998,21.307295415277796,20.79083484722222,0.9337964247510449,0.7679865018361473,1.286713105583198,-2.008,4.015,6.023,3.892964479096594,0.32751240737505954,3.194,4.202,1.008,-4094.098140000001,9.094947017729282e-13,-4094.09814,-4094.09814,0.0,RW3,1.3347138888888892,1.9433902777777778,68.67966276002491,16,Group_1_4
436,99608,588566.4799999999,24.084658709722223,23.668445254166663,0.961210776242872,0.7894164223757129,1.2604527835834092,-2.009,4.007,6.016,3.8744506063769983,0.327334045913469,3.199,4.205,1.0060000000000002,-4094.098140000001,9.094947017729282e-13,-4094.09814,-4094.09814,0.0,RW3,1.292376388888889,1.9433902777777778,66.5011245382318,17,Group_1_4
320,74667,465035.0799999999,17.75860786527779,17.60142889722222,0.9466196445551582,0.7760949951116289,1.2880145089616195,-2.007,4.006,6.013,3.890812942799362,0.3295285390717468,3.192,4.201,1.0089999999999995,-4094.0981400000005,4.547473508864641e-13,-4094.09814,-4094.09814,0.0,RW3,1.2334666666666667,1.9433902777777778,63.46983829090199,18,Group_1_4
406,93097,572129.0399999999,20.935721477777776,21.024145994444435,0.8961884163829124,0.7328489747252865,1.2277945737321216,-2.007,4.006,6.013,3.8847792517481774,0.3291448640653117,3.194,4.202,1.008,-4094.098140000001,9.094947017729282e-13,-4094.09814,-4094.09814,0.0,RW3,1.2027889444444446,1.9433902777777778,61.89127105337823,19,Group_1_4
402,92777,569152.8999999999,19.369732362499988,19.469807154166666,0.8319952897808724,0.6801905536932645,1.134441394502239,-2.009,4.11,6.119,3.8900951528934975,0.3227233717982518,3.19,4.201,1.0109999999999997,-4094.0981400000005,4.547473508864641e-13,-4094.09814,-4094.09814,0.0,RW3,1.0930867388888892,1.9433902777777778,56.24638300335683,20,Group_1_4
318,74099,501599.04,13.087517048611112,12.954471418055556,0.7039507550709188,0.5772978447752332,1.0895546764040511,-2.009,4.018,6.026999999999999,3.936839822399762,0.31223789773527444,3.197,4.206,1.0090000000000003,-4094.098140000002,1.8189894035458565e-12,-4094.09814,-4094.09814,0.0,RW3,1.059675738888889,1.9433902777777778,54.527170944819375,21,Group_1_4
824,154264,539611.1499999998,67.63913394722215,68.11103157083333,1.7441362664004563,1.4257155201472802,1.6453146111728603,-2.01,4.109,6.119,3.7591205141834783,0.3192107275068754,3.065,4.2,1.1350000000000002,27.392452297619663,4.405007985075164,18.767,39.26681,20.49981,RW4,1.8816353666666665,1.8816353666666665,100.0,1,Group_1_4
776,146802,527186.9999999999,61.01617889583329,61.35479137638888,1.653081919864852,1.3516113268211605,1.556960713388912,-2.01,4.097,6.107,3.766430368796065,0.3166418918065475,3.173,4.2,1.0270000000000001,27.023128882372173,4.084300607541613,18.67267,38.01824,19.34557,RW4,1.8083902777777778,1.8816353666666665,96.10737073790003,2,Group_1_4
712,138495,535620.1499999999,58.36163408888888,58.97181226111112,1.6769893931188853,1.369825394418571,1.6290018825814252,-2.01,4.112,6.122,3.7684663417451896,0.33325644199463283,3.19,4.2,1.0100000000000002,27.55714971515217,4.525946468890626,18.73556,38.75813,20.02257,RW4,1.7518565972222222,1.8816353666666665,93.10287360965432,3,Group_1_4
742,143683,548029.94,55.02541303749997,55.79278887083334,1.5246496453999427,1.2445060932747785,1.5210944302212746,-2.01,4.01,6.02,3.7830352094541455,0.3270763976582631,3.175,4.2,1.0250000000000004,27.043235730531794,4.2536413132644855,18.56261,38.12614,19.56353,RW4,1.7047305555555556,1.8816353666666665,90.59834789221148,4,Group_1_4
682,135229,551254.6299999999,51.5063355791667,52.26673668194444,1.5167296142099698,1.2378469485095651,1.5471971722362383,-2.01,4.009,6.019,3.7925976898446345,0.3336177068021006,3.197,4.2,1.0030000000000001,25.984734686198966,4.497355662251523,17.54069,39.49802,21.957329999999995,RW4,1.6632666666666667,1.8816353666666665,88.39473875393605,5,Group_1_4
690,137924,562570.5899999999,52.26737338055555,52.87951974583335,1.5084746817087673,1.2318425944723181,1.5484881800816563,-2.01,4.037,6.047,3.779084778573708,0.33801093728131026,3.19,4.2,1.0100000000000002,26.50976196738784,4.478754725507278,17.36775,39.96046,22.592709999999997,RW4,1.6265486111111114,1.8816353666666665,86.44334816009312,6,Group_1_4
624,127539,552247.7,47.91757469861111,48.40925045694445,1.4956549133990387,1.2217291181520946,1.5546241706735382,-2.123,4.146,6.269,3.7967837053763955,0.3476572003486385,3.193,4.2,1.0070000000000001,25.801035177318308,4.833924941237479,17.1162,36.49221,19.37601,RW4,1.5885916375000002,1.8816353666666665,84.42611494458696,7,Group_1_4
558,113855,504022.8999999999,40.89210665694443,41.96897233333334,1.4319621272671381,1.1659174388476572,1.5078439490994278,-2.01,4.104,6.114,3.8112800579684687,0.34230657283120997,3.186,4.2,1.0140000000000002,25.5626354723991,4.512182332298532,17.68218,38.20321,20.52103,RW4,1.6193444444444443,1.8816353666666665,86.06048085252178,8,Group_1_4
650,146891,765691.95,45.048284262500005,46.288508909722225,1.2227327337958078,0.9952939935053884,1.447841670786291,-2.009,4.006,6.015000000000001,3.822652865049595,0.33090456523220374,3.19,4.201,1.0109999999999997,25.05614790259444,4.317772466311413,17.96518,37.41708,19.4519,RW4,1.5408899625000003,1.8816353666666665,81.89099704422013,9,Group_1_4
632,140095,726964.5099999998,40.063817837500025,41.281204793055565,1.1406696384596169,0.9279393054712873,1.3633710497305838,-2.01,4.048,6.058,3.8328706449195193,0.3216793547389458,3.197,4.204,1.0069999999999997,24.719442560262678,3.976466023551274,17.90229,37.35542,19.45313,RW4,1.5143631250000003,1.8816353666666665,80.4812213793955,10,Group_1_4
564,134779,764135.2899999998,39.37244753611108,40.64074668472222,1.1654484674912262,0.9477419256709132,1.4853378195255003,-2.009,4.007,6.016,3.8500518404202437,0.3421086204257407,3.193,4.2,1.0070000000000001,25.01847301382263,4.49220042949555,18.09096,38.55774,20.466780000000004,RW4,1.4687316958333334,1.8816353666666665,78.05612723123951,11,Group_1_4
594,143754,813256.7,38.65898645277778,39.87167736111112,1.0727038830223854,0.8724495735770831,1.343212974592484,-2.01,4.014,6.024,3.843789202387412,0.3403432804224821,3.191,4.2,1.0090000000000003,24.24738930534107,4.247494101352844,17.06903,37.35542,20.28639,RW4,1.4017458333333332,1.8816353666666665,74.49614618035896,12,Group_1_4
440,112556,719712.3699999999,24.982016881944457,26.20977150416667,0.8876804079746969,0.7193535129180142,1.2824458440911917,-2.01,4.006,6.016,3.9140547993887496,0.32493570044644005,3.198,4.202,1.004,22.52467257676179,3.7457188409898787,16.45587,36.72342,20.267549999999996,RW4,1.3487402777777782,1.8816353666666665,71.67915217107571,13,Group_1_4
416,107418,703999.69,22.090839145833346,22.849765463888883,0.8216209294531643,0.667877162114357,1.2179856459570515,-2.009,4.008,6.0169999999999995,3.9263485542460304,0.32366158114068105,3.195,4.202,1.0070000000000001,22.714152449868738,3.573910975417049,17.77652,38.5115,20.734979999999997,RW4,1.3216400833333333,1.8816353666666665,70.23890530260547,14,Group_1_4
398,104195,695019.9199999999,22.526579351388907,23.64455432222222,0.8650279188060848,0.7009922549066655,1.2700208819597223,-2.01,4.006,6.016,3.9226566437928887,0.32990244434537086,3.191,4.203,1.0120000000000005,25.90986925044388,3.8031633902630766,19.14433,39.05101,19.906679999999998,RW4,1.2774568736111112,1.8816353666666665,67.89077715275607,15,Group_1_4
155,43048,306774.1699999999,8.645009673611108,9.466095226388891,0.8071500185839064,0.6481097844266865,1.2551839041644564,-2.01,4.007,6.0169999999999995,3.9442217756922506,0.3177116506945753,3.2,4.2,1.0,26.71876042046088,3.457822503402234,21.48778,40.58957,19.10179,RW4,1.2401229180555555,1.8816353666666665,65.90665439353663,16,Group_1_4
410,104669,677453.7399999999,20.944998720833336,21.323010223611103,0.7982493766062541,0.6509467750718934,1.1673159133288231,-2.01,4.108,6.117999999999999,3.9207437159044227,0.323969567782151,3.191,4.203,1.0120000000000005,28.069337683363745,3.4773537201815308,20.91181,40.74296,19.831149999999997,RW4,1.2110889541666667,1.8816353666666665,64.36363684596986,17,Group_1_4
332,88153,621002.3499999999,14.983304312500003,16.396938131944445,0.6834062936031673,0.5488401642598664,1.098637788976108,-2.01,4.013,6.023,3.9578510317289264,0.31293017601963696,3.186,4.203,1.0170000000000003,26.806041319070257,3.1411320070752717,21.00521,39.96046,18.955249999999996,RW4,1.137974613888889,1.8816353666666665,60.47795625274736,18,Group_1_4
830,153903,523392.17999999993,68.16488977222221,68.51355099583334,1.76139126592724,1.4403403312476042,1.639721011161776,-2.007,4.005,6.0120000000000005,3.7487777106359204,0.3163532708782042,3.199,4.2,1.0010000000000003,26.52952703605518,4.528612777581539,18.87374,39.78982,20.916079999999997,RW5,1.8901208333333335,1.8901208333333335,100.0,1,Group_5_8
804,150864,529187.3199999998,63.83517115416674,64.56435735555556,1.6837530225898825,1.3750821799766677,1.5646271071929996,-2.005,4.015,6.02,3.755657903807403,0.3219504289835018,2.993,4.2,1.2070000000000003,26.44769540718793,4.513066595616367,18.84235,37.97342,19.131069999999998,RW5,1.8230444444444445,1.8901208333333335,96.45121159949356,2,Group_5_8
782,148055,528689.5499999999,58.97007349444443,59.192634583333344,1.5840139542737495,1.2956094154199451,1.5519898319340777,-2.007,4.007,6.013999999999999,3.7711592448752156,0.3206668748012541,3.196,4.2,1.004,26.34431084286245,4.34947806494328,18.77954,38.78926,20.009719999999998,RW5,1.7735875000000003,1.8901208333333335,93.83460933935001,3,Group_5_8
718,137327,520338.5699999999,57.29105443472219,56.43240888333334,1.6564023753522616,1.359954874132545,1.5766520029099116,-2.005,4.11,6.115,3.757291799864557,0.3340867860208406,3.169,4.2,1.0310000000000001,26.543923295928696,4.700330634780806,19.01505,40.35762,21.34257,RW5,1.7240972222222222,1.8901208333333335,91.21624352352546,4,Group_5_8
654,128549,519896.29999999993,50.15936199999998,50.6031899486111,1.5528524298127562,1.2687954398711774,1.5604653733125304,-2.006,4.005,6.010999999999999,3.786681164380898,0.33201862092471035,3.19,4.2,1.0100000000000002,26.13687074850835,4.569025645724965,18.88945,39.91297,21.02352,RW5,1.6753425250000002,1.8901208333333335,88.63679482572765,5,Group_5_8
708,137876,540356.45,52.44801310694448,53.00080796249999,1.514047035016972,1.2366849270358873,1.5219824746007853,-2.007,4.112,6.119,3.7806592662972527,0.33441491547261776,3.176,4.201,1.0249999999999995,26.579534013824016,4.528931337203604,18.87374,40.20444,21.330699999999997,RW5,1.653241666666667,1.8901208333333335,87.46751199768974,6,Group_5_8
650,128645,531611.6099999999,47.53738300138886,47.56135470277778,1.4696112402347545,1.2027907030976719,1.5008712206481816,-2.006,4.114,6.119999999999999,3.7958271833339814,0.33690700433972215,3.195,4.2,1.0050000000000003,25.942279968284815,4.480236788314372,18.71674,38.14275,19.426009999999998,RW5,1.6023194444444446,1.8901208333333335,84.77338676907047,7,Group_5_8
626,124132,522114.38999999984,45.04698367777782,45.54960905694445,1.445011568330487,1.180157525859569,1.4877362475634397,-2.006,4.006,6.0120000000000005,3.805671865433571,0.33746955434967346,3.193,4.2,1.0070000000000001,25.672618069877227,4.541112837753953,18.66964,40.32698,21.657339999999998,RW5,1.5735576833333333,1.8901208333333335,83.25169775300962,8,Group_5_8
58,11854,53020.03999999999,4.0009636,4.374669997222222,1.354097435464822,1.0877024633035262,1.4798263763813142,-2.005,4.004,6.0089999999999995,3.838203981778303,0.33182510023547773,3.2,4.2,1.0,25.591838790281766,4.382443368186362,19.59596,35.91073,16.31477,RW5,1.6232916666666668,1.8901208333333335,85.88295721834362,9,Group_5_8
668,145595,734345.9799999999,46.36974118055556,46.891094954166654,1.267901644974072,1.0354579346818231,1.4590022554123299,-2.01,4.006,6.016,3.807651904254953,0.33456849404631267,3.194,4.2,1.0060000000000002,25.819994401662143,4.845525186551553,19.58026,40.20444,20.62418,RW5,1.5456319444444446,1.8901208333333335,81.77423988913114,10,Group_5_8
662,143495,723648.3399999999,42.281999695833335,42.982428322222226,1.1738317223596642,0.9575986271298651,1.3853207268425556,-2.007,4.006,6.013,3.8178173246454583,0.32631021774430263,3.187,4.201,1.0139999999999998,25.55097772201122,4.720050657464504,19.29766,43.14556,23.847900000000003,RW5,1.504013888888889,1.8901208333333335,79.57236713996092,11,Group_5_8
624,139880,733708.0899999999,41.73131670833335,42.39863679444443,1.1884136831569918,0.9695978553045468,1.427784344817405,-2.009,4.11,6.119,3.814136188161282,0.33680297630808187,3.197,4.201,1.0039999999999996,25.839530202602234,4.699058761305882,19.75296,41.675,21.922039999999996,RW5,1.458879166666667,1.8901208333333335,77.18443926644902,12,Group_5_8
572,133228,740715.7499999999,36.99374692222223,37.580899634722215,1.106180712763083,0.9024815954604137,1.3878015188015738,-2.006,4.016,6.022,3.840279363196926,0.3385772439709519,3.193,4.202,1.009,24.836077595775663,4.547897158078307,18.85805,39.65128,20.79323,RW5,1.395865277777778,1.8901208333333335,73.85058421456007,13,Group_5_8
460,111581,683137.9199999999,26.815422070833336,26.956714081944448,0.9572454181267421,0.7826850897554244,1.3088665955368943,-2.008,4.112,6.12,3.8815249997759484,0.334112782575298,3.163,4.2,1.0370000000000004,23.390713078481102,4.246089931995729,18.26143,37.5578,19.29637,RW5,1.3498041666666667,1.8901208333333335,71.41364418941468,14,Group_5_8
464,112041,683827.1399999999,24.13065880833333,24.916255936111114,0.8601701519979292,0.6994651779259379,1.1896855070269654,-2.007,4.113,6.120000000000001,3.8996655063771306,0.3247303664049746,3.16,4.203,1.0430000000000001,22.764454391338884,3.7498986912269023,18.19863,36.95747,18.75884,RW5,1.3172524041666667,1.8901208333333335,69.69143881894676,15,Group_5_8
424,109250,701331.2799999998,25.196843191666666,26.264167925000002,0.9217001739130435,0.7479330892448512,1.2941783658397397,-2.01,4.007,6.0169999999999995,3.8974153501144175,0.3366736789701339,3.134,4.205,1.0710000000000002,25.831877957803204,4.235128718841995,19.59596,40.74058,21.14462,RW5,1.320275,1.8901208333333335,69.85135430054075,16,Group_5_8
325,82063,516255.99999999994,18.13019000833334,18.623778820833333,0.8818306057541159,0.7177606351217967,1.2360996287139414,-2.005,4.005,6.01,3.902443317938657,0.32882543822316007,3.198,4.204,1.0059999999999998,27.64252605534772,3.8718526904514072,22.97327,40.80185,17.828580000000002,RW5,1.2533097222222223,1.8901208333333335,66.30844441897086,17,Group_5_8
362,91105,608297.75,17.503578465277787,18.463909563888887,0.7692360572965259,0.6226934526096263,1.1478771952108162,-2.008,4.005,6.013,3.931621963668295,0.31540179012855435,3.177,4.2,1.0230000000000001,28.109430557817905,3.2417000420814874,22.63128,40.43422,17.802940000000003,RW5,1.2156111111111114,1.8901208333333335,64.31393642528734,18,Group_5_8
394,98408,641401.1699999998,18.06343150138889,19.005121037499997,0.7349945329647997,0.5952982481099097,1.0752313984263844,-2.006,4.005,6.010999999999999,3.9243026786440134,0.31631176567295305,3.193,4.203,1.0100000000000002,27.775035686123076,3.3667480265127256,22.83336,40.87844,18.04508,RW5,1.119602777777778,1.8901208333333335,59.23445517519089,19,Group_5_8
22,6622,46959.369999999995,1.0865913694444445,1.9749770944444442,0.7021034430685593,0.4867564180006041,1.0662304547701151,-2.003,3.504,5.507,3.9525542132286327,0.32776658395948916,3.198,4.2,1.0020000000000002,26.179176159770464,2.7060945575785045,23.8749,35.27961,11.404709999999998,RW5,1.1324791666666667,1.8901208333333335,59.91570203844992,20,Group_5_8
826,166296,709472.7299999997,61.449863474999994,61.942652190277784,1.4701207064511475,1.2014454286332805,1.5574671001638616,-2.007,4.11,6.117000000000001,3.7636409715206622,0.31875148566965966,3.087,4.2,1.113,27.816770033374226,5.468940336125193,19.6029,44.12589,24.522989999999997,RW6,1.855041666666667,1.855041666666667,100.0,1,Group_5_8
756,155628,701457.4999999999,57.47059686805554,58.052856206944455,1.4695635682524995,1.200471296938854,1.57362559318785,-2.007,4.113,6.120000000000001,3.7660596807772375,0.32573459226046564,3.158,4.2,1.0420000000000003,27.839478012118644,5.600666468364405,19.39795,43.21836,23.820409999999995,RW6,1.7914444444444446,1.855041666666667,96.57165532370492,2,Group_5_8
790,160981,719684.2299999999,57.43315568472222,57.61140977361109,1.4189127350432658,1.1607383417918886,1.5230377750148083,-2.009,4.11,6.119,3.7735197942614347,0.32632525773416615,3.15,4.201,1.0509999999999997,27.469259270659265,5.251898587817194,19.80785,43.01839,23.210539999999998,RW6,1.7579791666666669,1.855041666666667,94.76763774398597,3,Group_5_8
734,153573,715419.9599999998,51.55647458333331,50.642928606944444,1.3327758395030378,1.0948282705944405,1.472528248192426,-2.01,4.111,6.1209999999999996,3.7962652224023765,0.3228287243888848,3.11,4.2,1.0900000000000003,26.443840917739443,4.994905603520928,19.20877,40.63421,21.425440000000002,RW6,1.691002529166667,1.855041666666667,91.1571184384897,4,Group_5_8
690,150095,733791.3399999999,48.69221831111113,49.67142930138888,1.2923267797061861,1.0535145741030683,1.4656669229321655,-2.01,4.11,6.12,3.805004170691895,0.3286613558881746,3.153,4.2,1.0470000000000002,25.499625897464938,5.111930249761563,18.62545,40.44963,21.82418,RW6,1.6417665333333336,1.855041666666667,88.50294647469732,5,Group_5_8
628,140003,721792.3099999999,42.60906559722225,43.573008869444436,1.212905537738477,0.9882424662328665,1.443171510041139,-2.01,4.108,6.117999999999999,3.829911694749399,0.3290020646288518,3.161,4.2,1.0390000000000001,25.226767794547264,4.959380008282908,18.34167,40.08046,21.73879,RW6,1.5783253583333334,1.855041666666667,85.0830138586285,6,Group_5_8
670,144844,723936.19,42.98110767500002,43.48378517222222,1.181583531247411,0.9648726284830577,1.384572491816574,-2.009,4.112,6.121,3.8257597553229683,0.31965887349991756,3.189,4.201,1.0119999999999996,28.210832817859213,4.954142137433232,19.94974,43.24912,23.29938,RW6,1.5396194444444444,1.855041666666667,82.99648854847524,7,Group_5_8
391,86902,463370.6499999999,25.098798983333335,25.293989009722225,1.1498118110055005,0.9396398011553245,1.394563568597008,-2.007,4.11,6.117000000000001,3.839901153022945,0.3275611304487344,3.143,4.2,1.0570000000000004,29.609519878483805,4.737981113193915,23.11901,46.064,22.94499,RW6,1.4984111111111111,1.855041666666667,80.77506495062254,8,Group_5_8
562,129410,716700.1299999999,34.85334721527777,35.87042743749999,1.0743826365814078,0.8741981067923653,1.350575317674417,-2.009,4.11,6.119,3.851647894289468,0.3284969182959991,3.177,4.2,1.0230000000000001,30.76529073309636,4.888786341920969,22.74438,48.0944,25.35002,RW6,1.398801388888889,1.855041666666667,75.40538921707358,9,Group_5_8
445,109162,664880.0299999999,25.49823242083333,26.97649243333333,0.9347251699309285,0.7561393067184552,1.2823841605022708,-2.007,4.11,6.117000000000001,3.895655447866474,0.32682461995690254,3.173,4.2,1.0270000000000001,28.965043642476317,4.622895233637162,22.80682,45.06417,22.25735,RW6,1.3042055555555556,1.855041666666667,70.30599791858522,10,Group_5_8
976,139562,366900.25,64.33129465277779,63.0547037986111,1.8297169788337801,1.5035689299379487,1.5357247250501007,-2.01,4.101,6.111,3.675349457588742,0.30753082967531065,2.959,4.2,1.241,26.383465704346456,4.647771946366674,17.31936,40.91914,23.59978,RW1,1.9584665125,1.9584665125,100.0,1,Group_1_4
892,124242,342062.61,57.233384766666646,56.25081311527778,1.829289040743066,1.5023620273337517,1.5546328741316577,-2.01,4.108,6.117999999999999,3.682868297355162,0.30869010083697235,3.016,4.205,1.189,25.90132797081502,4.514001912018373,17.44534,38.63845,21.193109999999997,RW1,1.9112000000000002,1.9584665125,97.58655498073013,2,Group_1_4
876,121674,323270.22,55.34436269305551,54.0072730611111,1.805236681624669,1.4846751319098577,1.5184291027271124,-2.01,4.116,6.1259999999999994,3.69644888801223,0.30202042737072166,3.091,4.205,1.1139999999999999,25.373272597268112,4.218527638697573,17.17762,38.26788,21.090259999999997,RW1,1.8698733333333333,1.9584665125,95.4764006123558,3,Group_1_4
928,136606,409433.1599999999,58.56934969305558,57.26624249166666,1.7018070509348053,1.3991834472863562,1.5316494419151487,-2.01,4.113,6.123,3.7229266284057805,0.3159240577419497,3.128,4.206,1.0780000000000003,25.033862652152905,4.601872403764892,17.19337,40.27379,23.080419999999997,RW1,1.826590277777778,1.9584665125,93.26635232818555,4,Group_1_4
866,125149,370490.08999999997,57.127035995833324,56.09680224444445,1.8126916076037365,1.4890484462520674,1.5674450570383691,-2.005,4.009,6.014,3.712330933527236,0.3140420945659393,3.151,4.207,1.056,24.771704088166906,4.404345594932383,17.20912,38.91637,21.707250000000002,RW1,1.7884472222222225,1.9584665125,91.31875428083035,5,Group_1_4
914,137920,412359.82999999996,61.22474278611108,60.563926591666686,1.7635071128190256,1.4465675826566124,1.5707470153340557,-2.006,4.01,6.016,3.7060600493039444,0.31917508699186115,3.189,4.208,1.0190000000000001,30.074357065110206,4.65587238328931,21.77423,43.48514,21.710910000000002,RW1,1.7460472222222223,1.9584665125,89.15379512889282,6,Group_1_4
820,118501,360771.74,55.51030316388894,54.34089970555555,1.859512729850381,1.5283996253196177,1.6014825192465214,-2.005,4.113,6.118,3.69641622433566,0.3217113747381904,3.189,4.208,1.0190000000000001,30.7152970641598,4.475002958171535,21.52474,42.133,20.60826,RW1,1.714177777777778,1.9584665125,87.52652990678992,7,Group_1_4
832,118293,355260.74,51.44750477083328,50.14400591666665,1.726133473662854,1.4199856542652567,1.5197139121236822,-2.06,4.175,6.234999999999999,3.710129229962889,0.3186873546000956,3.171,4.208,1.0370000000000004,29.731781925473193,4.376387567829057,21.68067,44.65291,22.97224,RW1,1.684998611111111,1.9584665125,86.03663122940995,8,Group_1_4
804,115761,369220.14999999997,50.49691420000002,49.57782743750001,1.7323629028774803,1.423056158809962,1.5355889158983478,-2.051,4.106,6.157,3.7164912189770303,0.3285985289532276,3.17,4.208,1.0380000000000003,29.10501365053861,4.530624048937954,21.32203,41.41083,20.088799999999996,RW1,1.6442805555555555,1.9584665125,83.95755276186043,9,Group_1_4
802,115745,374177.63999999996,48.36351859722227,47.86768769861111,1.6607829539072965,1.3620981208691523,1.4990849358170644,-2.01,4.017,6.027,3.731623378979654,0.3273964317197766,3.192,4.209,1.0169999999999995,28.91736888530822,4.2613359069405865,19.19343,40.51964,21.326210000000003,RW1,1.6183069444444447,1.9584665125,82.63133089667494,10,Group_1_4
736,105098,345797.6699999999,44.923663377777764,43.620928526388866,1.6962357323640793,1.3963612152467222,1.5611440580570721,-2.005,4.006,6.011,3.726155645207331,0.3363203392973579,3.193,4.209,1.0159999999999996,29.14244022616986,4.436793350477107,22.14846,42.07154,19.92308,RW1,1.5964472222222226,1.9584665125,81.51516566828317,11,Group_1_4
367,50299,160237.52999999997,21.270292980555556,20.309413052777778,1.6759256247639118,1.3841384719378116,1.522804165173105,-2.006,4.005,6.010999999999999,3.7112056303306233,0.32702100785823796,3.192,4.208,1.016,29.4507328113879,4.175084152021532,21.89897,39.48767,17.588700000000003,RW1,1.6200680555555556,1.9584665125,82.72125385935368,12,Group_1_4
706,101190,529144.9099999999,43.061389219444465,42.34988748194444,1.6905769048324935,1.3881863128767662,1.5429287946392864,-2.005,4.005,6.01,3.727768662911356,0.34598931004381095,3.182,4.208,1.0260000000000002,28.760259165727838,4.7059640106020195,21.99253,42.24055,20.24802,RW1,1.5715513888888892,1.9584665125,80.24397552158244,13,Group_1_4
674,96074,524728.3399999999,37.85390600138888,37.48073595833334,1.5668541436809127,1.2848804567312697,1.4837876074878005,-2.006,4.037,6.042999999999999,3.7566013385515333,0.34244087756175756,3.194,4.202,1.008,27.62724584445323,4.223568136433073,21.77423,41.91788,20.143649999999997,RW1,1.5361194444444446,1.9584665125,78.43480777639513,14,Group_1_4
718,104100,550166.3599999999,38.758913508333336,37.53780005000001,1.4774396349663783,1.2168326993275695,1.4165954145056991,-2.006,4.005,6.010999999999999,3.758713890489914,0.3421967568361613,3.195,4.204,1.009,27.545311847934677,4.365867201671099,21.16611,41.18035,20.014239999999997,RW1,1.5114902777777777,1.9584665125,77.1772337249896,15,Group_1_4
712,101335,544120.5899999999,36.234597640277784,35.522257325,1.4209807766319633,1.1676085163072976,1.3988857680386286,-2.005,4.108,6.1129999999999995,3.7677859081265113,0.34613435490328964,3.16,4.207,1.0469999999999997,26.970779431489618,4.368169375632673,20.16816,40.68866,20.5205,RW1,1.455451388888889,1.9584665125,74.31586803243279,16,Group_1_4
